1663867838586812928.000000,-0.642738,0.082835,0.302194,-1.757942,-0.134990
1663867838636837888.000000,-0.690291,0.082835,0.296058,-1.750272,-0.104311
1663867838686814976.000000,-0.737845,0.084369,0.292990,-1.742602,-0.073631
1663867838736814848.000000,-0.782330,0.084369,0.286854,-1.736466,-0.044485
1663867838786804992.000000,-0.826816,0.085903,0.280719,-1.727262,-0.013806
1663867838836837120.000000,-0.868233,0.085903,0.274583,-1.721126,0.018408
1663867838886820096.000000,-0.911185,0.087437,0.268447,-1.713457,0.047553
1663867838936804096.000000,-0.954136,0.087437,0.262311,-1.705787,0.075165
1663867838986799872.000000,-0.997088,0.088971,0.256175,-1.698117,0.105845
1663867839036858112.000000,-1.040039,0.090505,0.251573,-1.691981,0.136524
1663867839086823936.000000,-1.079923,0.090505,0.246971,-1.684311,0.161068
1663867839136826112.000000,-1.116738,0.092039,0.243903,-1.679709,0.184078
1663867839186819072.000000,-1.148952,0.092039,0.239301,-1.673573,0.202485
1663867839236825856.000000,-1.175029,0.090505,0.236233,-1.670505,0.217825
1663867839417046016.000000,-1.214913,0.092039,0.230097,-1.664369,0.240835
1663867839421300992.000000,-1.216447,0.093573,0.230097,-1.662835,0.242369
1663867839426057216.000000,-1.216447,0.093573,0.230097,-1.662835,0.242369
1663867839436858880.000000,-1.216447,0.093573,0.230097,-1.662835,0.243903
1663867839486808064.000000,-1.214913,0.095107,0.230097,-1.661301,0.242369
1663867839536858112.000000,-1.214913,0.096641,0.222427,-1.653631,0.242369
1663867839586821120.000000,-1.214913,0.098175,0.211689,-1.642893,0.243903
1663867839636846080.000000,-1.214913,0.101243,0.194816,-1.622952,0.245437
1663867839686834944.000000,-1.214913,0.105845,0.168738,-1.596874,0.250039
1663867839736846848.000000,-1.214913,0.110447,0.138058,-1.564660,0.250039
1663867839787581952.000000,-1.216447,0.116583,0.102777,-1.524777,0.253107
1663867839836850944.000000,-1.216447,0.124252,0.061359,-1.483359,0.256175
1663867839886814976.000000,-1.216447,0.131922,0.021476,-1.441942,0.260777
1663867839936826880.000000,-1.216447,0.138058,-0.016874,-1.394389,0.262311
1663867839986823936.000000,-1.217981,0.144194,-0.058291,-1.351437,0.265379
1663867840036919040.000000,-1.217981,0.150330,-0.099709,-1.308486,0.269981
1663867840086807040.000000,-1.217981,0.156466,-0.138058,-1.264000,0.273049
1663867840136872960.000000,-1.219515,0.162602,-0.176408,-1.219515,0.276117
1663867840186848000.000000,-1.219515,0.168738,-0.210155,-1.182699,0.279185
1663867840236825088.000000,-1.222583,0.176408,-0.239301,-1.150486,0.282252
1663867841417726976.000000,-1.230253,0.184078,-0.288388,-1.089126,0.289922
1663867841420983040.000000,-1.231787,0.184078,-0.288388,-1.089126,0.289922
1663867841471076096.000000,-1.230253,0.184078,-0.288388,-1.089126,0.291456
1663867841521042944.000000,-1.231787,0.184078,-0.288388,-1.090660,0.291456
1663867841571043840.000000,-1.230253,0.184078,-0.288388,-1.092194,0.291456
1663867841621319936.000000,-1.230253,0.184078,-0.286854,-1.099864,0.291456
1663867841671111936.000000,-1.231787,0.184078,-0.279185,-1.113670,0.291456
1663867841721078016.000000,-1.230253,0.184078,-0.263845,-1.127476,0.291456
1663867841771267840.000000,-1.230253,0.184078,-0.245437,-1.144350,0.291456
1663867841821163776.000000,-1.231787,0.184078,-0.219359,-1.164292,0.291456
1663867841871113984.000000,-1.230253,0.184078,-0.191748,-1.190369,0.291456
1663867841924303104.000000,-1.230253,0.184078,-0.162602,-1.214913,0.291456
1663867841971046912.000000,-1.230253,0.184078,-0.130388,-1.245592,0.291456
1663867842021121024.000000,-1.230253,0.184078,-0.092039,-1.279340,0.291456
1663867842071031040.000000,-1.230253,0.184078,-0.049087,-1.316156,0.291456
1663867842121440768.000000,-1.231787,0.184078,-0.004602,-1.351437,0.291456
1663867842171030016.000000,-1.230253,0.185612,0.036816,-1.388253,0.291456
1663867842221060096.000000,-1.230253,0.184078,0.072097,-1.418932,0.291456
1663867842271718144.000000,-1.230253,0.184078,0.116583,-1.457282,0.291456
1663867842322061056.000000,-1.230253,0.184078,0.167204,-1.503301,0.291456
1663867842371164160.000000,-1.230253,0.185612,0.204019,-1.533981,0.291456
1663867842421129984.000000,-1.230253,0.184078,0.248505,-1.572330,0.291456
1663867842471033088.000000,-1.230253,0.184078,0.291456,-1.609146,0.291456
1663867842521053184.000000,-1.230253,0.184078,0.335942,-1.649029,0.291456
1663867842571069952.000000,-1.228719,0.184078,0.380427,-1.687379,0.291456
1663867842621213952.000000,-1.230253,0.184078,0.423379,-1.725728,0.291456
1663867842671059968.000000,-1.228719,0.185612,0.466330,-1.764078,0.291456
1663867842721036800.000000,-1.228719,0.185612,0.510816,-1.800894,0.291456
1663867842771011072.000000,-1.227185,0.184078,0.550699,-1.834641,0.291456
1663867842821074944.000000,-1.225651,0.184078,0.595185,-1.872991,0.291456
1663867842871386880.000000,-1.225651,0.184078,0.622796,-1.896000,0.291456
1663867842926196992.000000,-1.225651,0.184078,0.659612,-1.925146,0.291456
1663867842971010048.000000,-1.224117,0.184078,0.684155,-1.948156,0.291456
1663867843021393920.000000,-1.224117,0.184078,0.701029,-1.963495,0.291456
1663867843071027968.000000,-1.224117,0.184078,0.724039,-1.980369,0.291456
1663867843121063936.000000,-1.224117,0.184078,0.737845,-1.992641,0.291456
1663867843171077888.000000,-1.224117,0.184078,0.748583,-2.001845,0.291456
1663867843348912896.000000,-1.224117,0.184078,0.757787,-2.009515,0.291456
1663867843352194048.000000,-1.222583,0.184078,0.757787,-2.009515,0.291456
1663867843358795776.000000,-1.222583,0.184078,0.756253,-2.009515,0.291456
1663867843371045120.000000,-1.222583,0.184078,0.756253,-2.009515,0.291456
1663867843421068032.000000,-1.222583,0.184078,0.757787,-2.009515,0.291456
1663867843471066112.000000,-1.222583,0.184078,0.757787,-2.009515,0.291456
1663867843521414912.000000,-1.221049,0.184078,0.757787,-2.009515,0.291456
1663867843571001088.000000,-1.216447,0.184078,0.757787,-2.009515,0.292990
1663867843621072128.000000,-1.208777,0.184078,0.757787,-2.006447,0.292990
1663867843671011840.000000,-1.196505,0.185612,0.757787,-2.004913,0.292990
1663867843721072896.000000,-1.179631,0.184078,0.756253,-1.998777,0.292990
1663867843771048960.000000,-1.161224,0.184078,0.750117,-1.994175,0.292990
1663867843821035008.000000,-1.139748,0.184078,0.740913,-1.988039,0.292990
1663867843871022848.000000,-1.116738,0.184078,0.730175,-1.981903,0.294524
1663867843921036032.000000,-1.092194,0.184078,0.717903,-1.974233,0.296058
1663867843970989824.000000,-1.066117,0.182544,0.704097,-1.965029,0.297592
1663867844021051904.000000,-1.038505,0.181010,0.688757,-1.954292,0.297592
1663867844071371008.000000,-1.009359,0.177942,0.673418,-1.945088,0.299126
1663867844121144064.000000,-0.977146,0.173340,0.658078,-1.932816,0.300660
1663867844171057920.000000,-0.941864,0.167204,0.639670,-1.920544,0.302194
1663867844221080064.000000,-0.905049,0.161068,0.619728,-1.908272,0.305262
1663867844271017984.000000,-0.860563,0.154932,0.598253,-1.896000,0.306796
1663867844321042944.000000,-0.816078,0.147262,0.576777,-1.880661,0.308330
1663867844371021056.000000,-0.768524,0.141126,0.555301,-1.865321,0.309864
1663867844421019904.000000,-0.720971,0.136524,0.532291,-1.851515,0.312932
1663867844471079936.000000,-0.671884,0.131922,0.510816,-1.834641,0.314466
1663867844520996096.000000,-0.625864,0.127320,0.490874,-1.820835,0.316000
1663867844571064832.000000,-0.579845,0.119651,0.467864,-1.805495,0.319068
1663867844621056000.000000,-0.535359,0.111981,0.447922,-1.791690,0.322136
1663867844671034112.000000,-0.492408,0.104311,0.426447,-1.776350,0.322136
1663867844721041920.000000,-0.447922,0.096641,0.406505,-1.761010,0.325204
1663867844771040000.000000,-0.404971,0.092039,0.381961,-1.745670,0.326738
1663867844821167872.000000,-0.362019,0.087437,0.358952,-1.731864,0.329806
1663867844871206912.000000,-0.317534,0.084369,0.337476,-1.714991,0.331340
1663867844921053952.000000,-0.274583,0.076699,0.316000,-1.701185,0.334408
1663867844971033088.000000,-0.228563,0.069029,0.296058,-1.685845,0.335942
1663867845021039104.000000,-0.184078,0.061359,0.274583,-1.670505,0.337476
1663867845071033088.000000,-0.138058,0.053689,0.251573,-1.655165,0.339010
1663867845121052928.000000,-0.092039,0.047553,0.228563,-1.641359,0.340544
1663867845171040000.000000,-0.044485,0.044485,0.208621,-1.626020,0.343612
1663867845221456128.000000,-0.001534,0.039884,0.187146,-1.609146,0.343612
1663867845271034880.000000,0.041417,0.032214,0.165670,-1.595340,0.346680
1663867845321219072.000000,0.082835,0.024544,0.147262,-1.580000,0.348214
1663867845371028992.000000,0.121184,0.016874,0.127320,-1.567728,0.349748
1663867845421309952.000000,0.159534,0.010738,0.111981,-1.555457,0.352816
1663867845471055872.000000,0.194816,0.006136,0.093573,-1.543185,0.354350
1663867845521056000.000000,0.227029,0.003068,0.078233,-1.532447,0.357418
1663867845571834112.000000,0.260777,0.001534,0.061359,-1.520175,0.358952
1663867845621027072.000000,0.277651,-0.001534,0.049087,-1.514039,0.360485
1663867845671177984.000000,0.296058,-0.006136,0.036816,-1.506369,0.362019
1663867845721064960.000000,0.312932,-0.009204,0.029146,-1.497165,0.363553
1663867845771702016.000000,0.329806,-0.015340,0.018408,-1.491029,0.365087
1663867845821048064.000000,0.348214,-0.018408,0.010738,-1.486427,0.366621
1663867845871020032.000000,0.365087,-0.019942,0.004602,-1.481825,0.368155
1663867845920999936.000000,0.380427,-0.019942,0.000000,-1.477224,0.368155
1663867846104500992.000000,0.389631,-0.019942,-0.009204,-1.471088,0.371223
1663867846106898944.000000,0.385029,-0.021476,-0.009204,-1.469554,0.372757
1663867846113115136.000000,0.385029,-0.021476,-0.009204,-1.469554,0.372757
1663867846120984064.000000,0.385029,-0.021476,-0.009204,-1.469554,0.372757
1663867846171006976.000000,0.386563,-0.021476,-0.012272,-1.468020,0.374291
1663867846221097984.000000,0.391165,-0.023010,-0.019942,-1.458816,0.374291
1663867846271022080.000000,0.394233,-0.021476,-0.036816,-1.443476,0.374291
1663867846321053952.000000,0.394233,-0.021476,-0.062893,-1.418932,0.377359
1663867846371015936.000000,0.394233,-0.018408,-0.096641,-1.382117,0.378893
1663867846421193984.000000,0.394233,-0.007670,-0.134990,-1.342233,0.381961
1663867846471007232.000000,0.394233,0.007670,-0.177942,-1.300816,0.385029
1663867846521025024.000000,0.394233,0.018408,-0.217825,-1.256330,0.386563
1663867846571036928.000000,0.395767,0.030680,-0.256175,-1.211845,0.389631
1663867846621090816.000000,0.397301,0.042951,-0.297592,-1.167359,0.392699
1663867846671107072.000000,0.398835,0.056757,-0.337476,-1.127476,0.394233
1663867847851491840.000000,0.404971,0.076699,-0.401903,-1.046175,0.401903
1663867847854284032.000000,0.404971,0.075165,-0.403437,-1.046175,0.401903
1663867847904720128.000000,0.404971,0.076699,-0.403437,-1.046175,0.401903
1663867847954382848.000000,0.404971,0.076699,-0.401903,-1.050777,0.401903
1663867848004455936.000000,0.404971,0.076699,-0.401903,-1.058447,0.401903
1663867848054452992.000000,0.404971,0.076699,-0.394233,-1.079923,0.401903
1663867848104388864.000000,0.404971,0.076699,-0.380427,-1.101398,0.401903
1663867848154573824.000000,0.404971,0.076699,-0.349748,-1.139748,0.401903
1663867848204952832.000000,0.404971,0.075165,-0.316000,-1.179631,0.401903
1663867848254511104.000000,0.404971,0.076699,-0.279185,-1.222583,0.401903
1663867848304465152.000000,0.404971,0.076699,-0.248505,-1.259398,0.401903
1663867848354546176.000000,0.404971,0.076699,-0.205553,-1.314622,0.401903
1663867848405039104.000000,0.404971,0.076699,-0.167204,-1.357573,0.401903
1663867848454490880.000000,0.403437,0.076699,-0.133456,-1.402058,0.400369
1663867848504539136.000000,0.403437,0.076699,-0.104311,-1.437340,0.398835
1663867848554403072.000000,0.403437,0.076699,-0.069029,-1.480291,0.397301
1663867848604439040.000000,0.403437,0.076699,-0.035282,-1.518641,0.397301
1663867848654382848.000000,0.401903,0.076699,-0.009204,-1.549321,0.394233
1663867848704430080.000000,0.398835,0.076699,0.009204,-1.573864,0.394233
